'F. contable';'F. valor';'Concepto';'Importe';'Saldo';'Seq';'Import num';'Saldo anterior';'Tiene fecha';'Fecha Valor Concepto';'Clave_Concepto';'Categoria';'Subcategoria';'Fijo_Variable'
20/03/2014;13/03/2014;'AUTOPISTA TERR';-4,19 €;7.084,13 €;5045;-4,19;11.608,22 €;'sin fechas';13/03/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
20/03/2014;18/03/2014;'DEICHMAN - SABATERIA';-29,80 €;7.054,33 €;5046;-29,80;11.578,42 €;'sin fechas';18/03/2014;'DEICHMAN';'Gastos_Compras';'Ropa';'VARIABLES'
20/03/2014;18/03/2014;'MERCADONA';-22,77 €;7.031,56 €;5047;-22,77;11.555,65 €;'sin fechas';18/03/2014;'MERCADONA';'Gastos_Compras';'Supermercado';'VARIABLES'
20/03/2014;18/03/2014;'PRIMARK';-72,50 €;6.959,06 €;5048;-72,50;11.483,15 €;'sin fechas';18/03/2014;'PRIMARK';'Gastos_Compras';'Ropa';'VARIABLES'
20/03/2014;20/03/2014;'REINT.CAJERO';-20,00 €;6.939,06 €;5049;-20,00;11.463,15 €;'sin fechas';20/03/2014;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
20/03/2014;18/03/2014;'VIENA';-30,35 €;6.908,71 €;5050;-30,35;11.432,80 €;'sin fechas';18/03/2014;'VIENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
20/03/2014;18/03/2014;'VIENA';-29,85 €;6.878,86 €;5051;-29,85;11.402,95 €;'sin fechas';18/03/2014;'VIENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
21/03/2014;16/03/2014;'AUTOPISTA TERR';-4,19 €;6.874,67 €;5052;-4,19;11.398,76 €;'sin fechas';16/03/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
21/03/2014;21/03/2014;'FRANKFURT LES LLETRES';-5,10 €;6.869,57 €;5053;-5,10;11.393,66 €;'sin fechas';21/03/2014;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
22/03/2014;22/03/2014;'FARMACIA';-8,12 €;6.861,45 €;5054;-8,12;11.385,54 €;'sin fechas';22/03/2014;'FARMACIA';'Gastos_Salud, saber y deporte';'Farmacia';'VARIABLES'
22/03/2014;22/03/2014;'MERCADONA';-162,77 €;6.698,68 €;5055;-162,77;11.222,77 €;'sin fechas';22/03/2014;'MERCADONA';'Gastos_Compras';'Supermercado';'VARIABLES'
24/03/2014;18/03/2014;'AUTOPISTA TERR';-1,32 €;6.697,36 €;5056;-1,32;11.221,45 €;'sin fechas';18/03/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
24/03/2014;18/03/2014;'AUTOPISTA TERR';-1,32 €;6.696,04 €;5057;-1,32;11.220,13 €;'sin fechas';18/03/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
24/03/2014;17/03/2014;'AUTOPISTA TERR';-3,73 €;6.692,31 €;5058;-3,73;11.216,40 €;'sin fechas';17/03/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
24/03/2014;24/03/2014;'BON AREA';-10,52 €;6.681,79 €;5059;-10,52;11.205,88 €;'sin fechas';24/03/2014;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
24/03/2014;24/03/2014;'LOLA CASOLA';-16,40 €;6.665,39 €;5060;-16,40;11.189,48 €;'sin fechas';24/03/2014;'LOLA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
25/03/2014;20/03/2014;'AUTOPISTA TERR';-1,32 €;6.664,07 €;5061;-1,32;11.188,16 €;'sin fechas';20/03/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
25/03/2014;20/03/2014;'AUTOPISTA TERR';-1,25 €;6.662,82 €;5062;-1,25;11.186,91 €;'sin fechas';20/03/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
27/03/2014;27/03/2014;'FOMENT DE TERRASSA, S.A. FOMEN';2.041,81 €;8.704,63 €;5063;2.041,81;13.228,72 €;'sin fechas';27/03/2014;'FOMENT';'Ingresos';'Nomina';'FIJO'
27/03/2014;27/03/2014;'REINT.CAJERO';-40,00 €;8.664,63 €;5064;-40,00;13.188,72 €;'sin fechas';27/03/2014;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
27/03/2014;27/03/2014;'TABASA VALLVI S. C:2T';-4,19 €;8.660,44 €;5065;-4,19;13.184,53 €;'sin fechas';27/03/2014;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
28/03/2014;24/03/2014;'AUTOPISTA TERR';-1,39 €;8.659,05 €;5066;-1,39;13.183,14 €;'sin fechas';24/03/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
28/03/2014;24/03/2014;'AUTOPISTA TERR';-1,25 €;8.657,80 €;5067;-1,25;13.181,89 €;'sin fechas';24/03/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
28/03/2014;28/03/2014;'AUTOPISTA TERR';-1,25 €;8.656,55 €;5068;-1,25;13.180,64 €;'sin fechas';28/03/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
28/03/2014;28/03/2014;'AUTOPISTA TERR';-1,25 €;8.655,30 €;5069;-1,25;13.179,39 €;'sin fechas';28/03/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
28/03/2014;28/03/2014;'CAFET.C T PRAT';-2,60 €;8.652,70 €;5070;-2,60;13.176,79 €;'sin fechas';28/03/2014;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
28/03/2014;28/03/2014;'INFORMACIO I TECNOLOGIA DE CAT';1.576,76 €;10.229,46 €;5071;1.576,76;14.753,55 €;'sin fechas';28/03/2014;'INFORMACIO';'Ingresos';'Nomina';'FIJO'
28/03/2014;28/03/2014;'TABASA VALLVI S. C:2T';-3,73 €;10.225,73 €;5072;-3,73;14.749,82 €;'sin fechas';28/03/2014;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
29/03/2014;29/03/2014;'CAFET.C T PRAT';-4,50 €;10.221,23 €;5073;-4,50;14.745,32 €;'sin fechas';29/03/2014;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
29/03/2014;29/03/2014;'CAFET.C T PRAT';-2,55 €;10.218,68 €;5074;-2,55;14.742,77 €;'sin fechas';29/03/2014;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
29/03/2014;29/03/2014;'TABASA VALLVI S. C:2T';-4,19 €;10.214,49 €;5075;-4,19;14.738,58 €;'sin fechas';29/03/2014;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
30/03/2014;30/03/2014;'CAFET.C T PRAT';-2,70 €;10.211,79 €;5077;-2,70;14.735,88 €;'sin fechas';30/03/2014;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
30/03/2014;30/03/2014;'PKREGESA';-11,40 €;10.200,39 €;5083;-11,40;14.724,48 €;'sin fechas';30/03/2014;'PKREGESA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
30/03/2014;30/03/2014;'TABASA VALLVI S. C:2T';-4,19 €;10.196,20 €;5085;-4,19;14.720,29 €;'sin fechas';30/03/2014;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
31/03/2014;31/03/2014;'IBI';-44,87 €;10.151,33 €;5086;-44,87;14.675,42 €;'sin fechas';31/03/2014;'IBI';'Gastos_Banco y organismos';'Ayuntamiento';'FIJO'
31/03/2014;31/03/2014;'RECIBO PTMOS. 3061-0960001518';-562,73 €;9.588,60 €;5087;-562,73;14.112,69 €;'sin fechas';31/03/2014;'RECIBO';'Gastos_Banco y organismos';'Hipoteca';'FIJO'
31/03/2014;31/03/2014;'TABASA VALLVI S. C:2T';-3,73 €;9.584,87 €;5088;-3,73;14.108,96 €;'sin fechas';31/03/2014;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
01/04/2014;01/04/2014;'AUTOPISTA TERR';-1,39 €;9.583,48 €;5089;-1,39;14.107,57 €;'sin fechas';01/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
01/04/2014;01/04/2014;'AUTOPISTA TERR';-1,39 €;9.582,09 €;5090;-1,39;14.106,18 €;'sin fechas';01/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
01/04/2014;01/04/2014;'CATALANA DIAG.I CIRUR';-0,60 €;9.581,49 €;5091;-0,60;14.105,58 €;'sin fechas';01/04/2014;'CATALANA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
01/04/2014;01/04/2014;'FRANKFURT LES LLETRES';-4,35 €;9.577,14 €;5093;-4,35;14.101,23 €;'sin fechas';01/04/2014;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
01/04/2014;01/04/2014;'REINT.CAJERO';-20,00 €;9.557,14 €;5094;-20,00;14.081,23 €;'sin fechas';01/04/2014;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
02/04/2014;02/04/2014;'AUTOPISTA TERR';-1,39 €;9.555,75 €;5095;-1,39;14.079,84 €;'sin fechas';02/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
02/04/2014;02/04/2014;'AUTOPISTA TERR';-1,39 €;9.554,36 €;5096;-1,39;14.078,45 €;'sin fechas';02/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
02/04/2014;02/04/2014;'ESCOLA BRESSOL EINA';-466,90 €;9.087,46 €;5097;-466,90;13.611,55 €;'sin fechas';02/04/2014;'ESCOLA';'Gastos_Salud, saber y deporte';'Estudios';'VARIABLES'
03/04/2014;03/04/2014;'AUTOPISTA TERR';-1,39 €;9.086,07 €;5098;-1,39;13.610,16 €;'sin fechas';03/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
03/04/2014;03/04/2014;'AUTOPISTA TERR';-1,39 €;9.084,68 €;5099;-1,39;13.608,77 €;'sin fechas';03/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
03/04/2014;03/04/2014;'CAFET.C T PRAT';-2,15 €;9.082,53 €;5100;-2,15;13.606,62 €;'sin fechas';03/04/2014;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
03/04/2014;03/04/2014;'ES STA. MARGARITA';-29,33 €;9.053,20 €;5101;-29,33;13.577,29 €;'sin fechas';03/04/2014;'STA';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
03/04/2014;03/04/2014;'FRUITES I VERDURES';-3,86 €;9.049,34 €;5102;-3,86;13.573,43 €;'sin fechas';03/04/2014;'FRUITES';'Gastos_Compras';'Supermercado';'VARIABLES'
03/04/2014;03/04/2014;'GAS NATURAL';-570,56 €;8.478,78 €;5103;-570,56;13.002,87 €;'sin fechas';03/04/2014;'GAS';'Gastos_Servicios tipicos';'Gas';'FIJO'
03/04/2014;03/04/2014;'LA TERRASSETA - REST COLEGI';-2,50 €;8.476,28 €;5104;-2,50;13.000,37 €;'sin fechas';03/04/2014;'TERRASSETA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
03/04/2014;03/04/2014;'MERCADONA';-7,95 €;8.468,33 €;5105;-7,95;12.992,42 €;'sin fechas';03/04/2014;'MERCADONA';'Gastos_Compras';'Supermercado';'VARIABLES'
03/04/2014;03/04/2014;'PERRUQUERIA';-10,00 €;8.458,33 €;5106;-10,00;12.982,42 €;'sin fechas';03/04/2014;'PERRUQUERIA';'Gastos_Salud, saber y deporte';'Belleza';'VARIABLES'
03/04/2014;03/04/2014;'REINT.CAJERO';-40,00 €;8.418,33 €;5107;-40,00;12.942,42 €;'sin fechas';03/04/2014;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
03/04/2014;03/04/2014;'SEGUROS CATALANA';-306,94 €;8.111,39 €;5109;-306,94;12.635,48 €;'sin fechas';03/04/2014;'CATALANA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
03/04/2014;03/04/2014;'TABASA VALLVI S. C:2T';-4,19 €;8.107,20 €;5110;-4,19;12.631,29 €;'sin fechas';03/04/2014;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
04/04/2014;04/04/2014;'ADESLAS CENTRAL 006662671613';-110,99 €;7.996,21 €;5111;-110,99;12.520,30 €;'sin fechas';04/04/2014;'ADESLAS';'Gastos_Salud, saber y deporte';'Medico';'VARIABLES'
04/04/2014;31/03/2014;'AUTOPISTA TERR';-1,39 €;7.994,82 €;5112;-1,39;12.518,91 €;'sin fechas';31/03/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
04/04/2014;04/04/2014;'AUTOPISTA TERR';-1,39 €;7.993,43 €;5113;-1,39;12.517,52 €;'sin fechas';04/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
04/04/2014;04/04/2014;'AUTOPISTA TERR';-1,32 €;7.992,11 €;5114;-1,32;12.516,20 €;'sin fechas';04/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
04/04/2014;31/03/2014;'AUTOPISTA TERR';-1,11 €;7.991,00 €;5115;-1,11;12.515,09 €;'sin fechas';31/03/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
04/04/2014;04/04/2014;'BON AREA';-12,04 €;7.978,96 €;5116;-12,04;12.503,05 €;'sin fechas';04/04/2014;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
04/04/2014;04/04/2014;'CAFET.C T PRAT';-3,60 €;7.975,36 €;5117;-3,60;12.499,45 €;'sin fechas';04/04/2014;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
04/04/2014;04/04/2014;'TABASA VALLVI S. C:2T';-4,19 €;7.971,17 €;5118;-4,19;12.495,26 €;'sin fechas';04/04/2014;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
04/04/2014;04/04/2014;'TOCINERIES VENTURA';-6,03 €;7.965,14 €;5119;-6,03;12.489,23 €;'sin fechas';04/04/2014;'TOCINERIES';'Gastos_Compras';'Supermercado';'VARIABLES'
05/04/2014;05/04/2014;'AMC PARC VALLES';-16,40 €;7.948,74 €;5120;-16,40;12.472,83 €;'sin fechas';05/04/2014;'AMC';'Gastos_Ocio y transporte';'Espectáculos';'VARIABLES'
05/04/2014;05/04/2014;'CAFET.C T PRAT';-6,65 €;7.942,09 €;5121;-6,65;12.466,18 €;'sin fechas';05/04/2014;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
05/04/2014;05/04/2014;'CARREFOUR-[COMIDA]';-46,90 €;7.895,19 €;5122;-46,90;12.419,28 €;'sin fechas';05/04/2014;'CARREFOURCOMIDA';'Gastos_Compras';'Supermercado';'VARIABLES'
05/04/2014;05/04/2014;'DECATHLON';-59,17 €;7.836,02 €;5123;-59,17;12.360,11 €;'sin fechas';05/04/2014;'DECATHLON';'Gastos_Compras';'Deportivo';'VARIABLES'
05/04/2014;05/04/2014;'RESTAURANTES';-40,85 €;7.795,17 €;5124;-40,85;12.319,26 €;'sin fechas';05/04/2014;'RESTAURANTES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
05/04/2014;05/04/2014;'TABASA VALLVI S. C:2T';-4,19 €;7.790,98 €;5125;-4,19;12.315,07 €;'sin fechas';05/04/2014;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
06/04/2014;06/04/2014;'CAFET.C T PRAT';-2,25 €;7.788,73 €;5126;-2,25;12.312,82 €;'sin fechas';06/04/2014;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
06/04/2014;06/04/2014;'MERCADONA';-34,55 €;7.754,18 €;5127;-34,55;12.278,27 €;'sin fechas';06/04/2014;'MERCADONA';'Gastos_Compras';'Supermercado';'VARIABLES'
06/04/2014;06/04/2014;'TABASA VALLVI S. C:2T';-4,19 €;7.749,99 €;5128;-4,19;12.274,08 €;'sin fechas';06/04/2014;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
07/04/2014;07/04/2014;'AUTOPISTA TERR';-1,32 €;7.748,67 €;5129;-1,32;12.272,76 €;'sin fechas';07/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
07/04/2014;07/04/2014;'AUTOPISTA TERR';-1,32 €;7.747,35 €;5130;-1,32;12.271,44 €;'sin fechas';07/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
07/04/2014;07/04/2014;'CAFET.C T PRAT';-3,65 €;7.743,70 €;5131;-3,65;12.267,79 €;'sin fechas';07/04/2014;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
07/04/2014;07/04/2014;'ES STA. MARGARITA';-30,00 €;7.713,70 €;5132;-30,00;12.237,79 €;'sin fechas';07/04/2014;'STA';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
07/04/2014;07/04/2014;'TABASA VALLVI S. C:2T';-4,19 €;7.709,51 €;5133;-4,19;12.233,60 €;'sin fechas';07/04/2014;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
08/04/2014;08/04/2014;'AUTOPISTA TERR';-1,39 €;7.708,12 €;5134;-1,39;12.232,21 €;'sin fechas';08/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
08/04/2014;08/04/2014;'AUTOPISTA TERR';-1,32 €;7.706,80 €;5135;-1,32;12.230,89 €;'sin fechas';08/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
09/04/2014;09/04/2014;'AUTOPISTA TERR';-1,32 €;7.705,48 €;5136;-1,32;12.229,57 €;'sin fechas';09/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
09/04/2014;09/04/2014;'AUTOPISTA TERR';-1,25 €;7.704,23 €;5137;-1,25;12.228,32 €;'sin fechas';09/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
09/04/2014;09/04/2014;'FRANKFURT LES LLETRES';-5,60 €;7.698,63 €;5138;-5,60;12.222,72 €;'sin fechas';09/04/2014;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
10/04/2014;10/04/2014;'AUTOPISTA TERR';-1,39 €;7.697,24 €;5139;-1,39;12.221,33 €;'sin fechas';10/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
10/04/2014;10/04/2014;'AUTOPISTA TERR';-1,25 €;7.695,99 €;5140;-1,25;12.220,08 €;'sin fechas';10/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
10/04/2014;10/04/2014;'CAFET.C T PRAT';-2,25 €;7.693,74 €;5141;-2,25;12.217,83 €;'sin fechas';10/04/2014;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
10/04/2014;10/04/2014;'CARREFOUR-[COMIDA]';-11,15 €;7.682,59 €;5142;-11,15;12.206,68 €;'sin fechas';10/04/2014;'CARREFOURCOMIDA';'Gastos_Compras';'Supermercado';'VARIABLES'
10/04/2014;10/04/2014;'FRANKFURT LES LLETRES';-7,35 €;7.675,24 €;5143;-7,35;12.199,33 €;'sin fechas';10/04/2014;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
10/04/2014;10/04/2014;'LLIBR.SANT JORDI';-9,00 €;7.666,24 €;5144;-9,00;12.190,33 €;'sin fechas';10/04/2014;'LLIBRSANT';'Gastos_Compras';'Libreria';'VARIABLES'
10/04/2014;10/04/2014;'MULTA';-50,00 €;7.616,24 €;5145;-50,00;12.140,33 €;'sin fechas';10/04/2014;'MULTA';'Gastos_Banco y organismos';'Multas';
10/04/2014;10/04/2014;'TABASA VALLVI S. C:2T';-3,73 €;7.612,51 €;5146;-3,73;12.136,60 €;'sin fechas';10/04/2014;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
11/04/2014;11/04/2014;'AUTOPISTA TERR';-1,39 €;7.611,12 €;5147;-1,39;12.135,21 €;'sin fechas';11/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
11/04/2014;11/04/2014;'AUTOPISTA TERR';-1,25 €;7.609,87 €;5148;-1,25;12.133,96 €;'sin fechas';11/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
11/04/2014;11/04/2014;'CAFET.C T PRAT';-1,80 €;7.608,07 €;5149;-1,80;12.132,16 €;'sin fechas';11/04/2014;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
11/04/2014;11/04/2014;'MERCADONA';-32,42 €;7.575,65 €;5150;-32,42;12.099,74 €;'sin fechas';11/04/2014;'MERCADONA';'Gastos_Compras';'Supermercado';'VARIABLES'
11/04/2014;11/04/2014;'REINT.CAJERO';-70,00 €;7.505,65 €;5151;-70,00;12.029,74 €;'sin fechas';11/04/2014;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
11/04/2014;11/04/2014;'SALA BADRINAS - MENJADOR';-95,66 €;7.409,99 €;5152;-95,66;11.934,08 €;'sin fechas';11/04/2014;'SALA';'Gastos_Salud, saber y deporte';'Estudios';'VARIABLES'
11/04/2014;11/04/2014;'TABASA VALLVI S. C:2T';-4,19 €;7.405,80 €;5153;-4,19;11.929,89 €;'sin fechas';11/04/2014;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
12/04/2014;12/04/2014;'AUTOPISTA TERR';-2,53 €;7.403,27 €;5154;-2,53;11.927,36 €;'sin fechas';12/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
12/04/2014;12/04/2014;'CAFET.C T PRAT';-3,65 €;7.399,62 €;5155;-3,65;11.923,71 €;'sin fechas';12/04/2014;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
12/04/2014;12/04/2014;'M&S';-37,97 €;7.361,65 €;5156;-37,97;11.885,74 €;'sin fechas';12/04/2014;'MS';'Gastos_Compras';'Ropa';'VARIABLES'
12/04/2014;12/04/2014;'PERRUQUERIA';-15,90 €;7.345,75 €;5157;-15,90;11.869,84 €;'sin fechas';12/04/2014;'PERRUQUERIA';'Gastos_Salud, saber y deporte';'Belleza';'VARIABLES'
13/04/2014;13/04/2014;'AUTOPISTA TERR';-2,53 €;7.343,22 €;5158;-2,53;11.867,31 €;'sin fechas';13/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
13/04/2014;13/04/2014;'CAFET.C T PRAT';-2,70 €;7.340,52 €;5159;-2,70;11.864,61 €;'sin fechas';13/04/2014;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
13/04/2014;13/04/2014;'TABASA VALLVI S. C:2T';-4,19 €;7.336,33 €;5160;-4,19;11.860,42 €;'sin fechas';13/04/2014;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
14/04/2014;14/04/2014;'AUTOPISTA TERR';-1,39 €;7.334,94 €;5161;-1,39;11.859,03 €;'sin fechas';14/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
14/04/2014;14/04/2014;'AUTOPISTA TERR';-1,39 €;7.333,55 €;5162;-1,39;11.857,64 €;'sin fechas';14/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
14/04/2014;14/04/2014;'CAFET.C T PRAT';-3,65 €;7.329,90 €;5163;-3,65;11.853,99 €;'sin fechas';14/04/2014;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
14/04/2014;14/04/2014;'TABASA VALLVI S. C:2T';-4,19 €;7.325,71 €;5164;-4,19;11.849,80 €;'sin fechas';14/04/2014;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
15/04/2014;15/04/2014;'AUTOPISTA TERR';-1,39 €;7.324,32 €;5165;-1,39;11.848,41 €;'sin fechas';15/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
15/04/2014;15/04/2014;'AUTOPISTA TERR';-1,25 €;7.323,07 €;5166;-1,25;11.847,16 €;'sin fechas';15/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
15/04/2014;15/04/2014;'AUTOPISTA TERR';-10,60 €;7.312,47 €;5167;-10,60;11.836,56 €;'sin fechas';15/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
15/04/2014;15/04/2014;'AUTOPISTA TERR';-7,15 €;7.305,32 €;5168;-7,15;11.829,41 €;'sin fechas';15/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
15/04/2014;15/04/2014;'BLITZ';-72,50 €;7.232,82 €;5169;-72,50;11.756,91 €;'sin fechas';15/04/2014;'BLITZ';'Gastos_Vivienda y vehiculo';'Alquiler Parking';'FIJO'
15/04/2014;15/04/2014;'CCM VIDA Y PENSIO 000000493358';-18,52 €;7.214,30 €;5170;-18,52;11.738,39 €;'sin fechas';15/04/2014;'CCM';'Gastos_Seguros';'Seguro vida';'FIJO'
16/04/2014;16/04/2014;'AUTOPISTA TERR';-1,39 €;7.212,91 €;5171;-1,39;11.737,00 €;'sin fechas';16/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
16/04/2014;16/04/2014;'AUTOPISTA TERR';-1,39 €;7.211,52 €;5172;-1,39;11.735,61 €;'sin fechas';16/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
16/04/2014;16/04/2014;'AUTOPISTA TERR';-1,25 €;7.210,27 €;5173;-1,25;11.734,36 €;'sin fechas';16/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
16/04/2014;16/04/2014;'AUTOPISTA TERR';-10,60 €;7.199,67 €;5174;-10,60;11.723,76 €;'sin fechas';16/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
16/04/2014;16/04/2014;'AUTOPISTA TERR';-7,15 €;7.192,52 €;5175;-7,15;11.716,61 €;'sin fechas';16/04/2014;'AUTOPISTA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
16/04/2014;16/04/2014;'CCM VIDA Y P SEGURO PRESTAMO';-24,10 €;7.168,42 €;5176;-24,10;11.692,51 €;'sin fechas';16/04/2014;'CCM';'Gastos_Seguros';'Seguro vida';'FIJO'
17/04/2014;17/04/2014;'CAFET.C T PRAT';-3,65 €;7.164,77 €;5177;-3,65;11.688,86 €;'sin fechas';17/04/2014;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
