'FECHA';'COMERCIO/CAJERO';'IMPORTE';'MONEDA';'CONCEPTO';'ESTADO';'SEQ';'Clave_Concepto';'Categoria';'Subcategoria';'Fijo_Variable'
16/12/2019;'CARREF TARRASA';-47,90 €;'Euro';'Compras.';'PAGADO';2211;'CARREF';'Gastos_Compras';'Supermercado';'VARIABLES'
16/12/2019;'CARREFOUR TARRA';-51,15 €;'Euro';'Compras.';'PAGADO';2212;'CARREFOUR';'Gastos_Compras';'Supermercado';'VARIABLES'
16/12/2019;'AMZN Mktp ES*WB4282MT5';-124,78 €;'Euro';'Compras.';'PAGADO';2213;'AMZN';'Gastos_Compras';'Hobbys';'VARIABLES'
16/12/2019;'Amazon.es*T55EX3305';-49,90 €;'Euro';'Compras.';'PAGADO';2214;'AMAZONESTEX';'Gastos_Compras';'Hobbys';'VARIABLES'
17/12/2019;'TIGER /TER';-37,50 €;'Euros';'B_Compras.';'PAGADO';265;'TIGER';'Gastos_Compras';'Otras compras';'VARIABLES'
17/12/2019;'CATALUNYA CAIX/EL';-3,30 €;'Euro';'Compras.';'PAGADO';2215;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
17/12/2019;'FRANKFURT VALLES';-6,00 €;'Euro';'Compras.';'PAGADO';2216;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
17/12/2019;'BON AREA';-43,04 €;'Euro';'Compras.';'PAGADO';2217;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
17/12/2019;'BONAREA REDONDEO';-0,16 €;'Euro';'Compras.';'PAGADO';2218;'BONAREA';'Gastos_Compras';'Supermercado';'VARIABLES'
17/12/2019;'NETFLIX';-11,99 €;'Euro';'Compras.';'PAGADO';2219;'NETFLIX';'Gastos_Servicios tipicos';'Servicios online';'FIJO'
17/12/2019;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2220;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
17/12/2019;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2221;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
18/12/2019;'E.S. RUBI II';-46,27 €;'Euro';'Compras.';'PAGADO';2222;'RUBI';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
18/12/2019;'CATALUNYA CAIX/EL';-2,50 €;'Euro';'Compras.';'PAGADO';2223;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
18/12/2019;'BON AREA';-20,17 €;'Euro';'Compras.';'PAGADO';2224;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
18/12/2019;'BONAREA REDONDEO';-0,23 €;'Euro';'Compras.';'PAGADO';2225;'BONAREA';'Gastos_Compras';'Supermercado';'VARIABLES'
18/12/2019;'AMZN Mktp ES*841M94505';-27,88 €;'Euro';'Compras.';'PAGADO';2226;'AMZN';'Gastos_Compras';'Hobbys';'VARIABLES'
18/12/2019;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2227;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
18/12/2019;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2228;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
19/12/2019;'WWW.JUST-EAT.ES';-24,85 €;'Euro';'Compras.';'PAGADO';2229;'WWWJUSTEATES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
19/12/2019;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2230;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
19/12/2019;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2231;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
20/12/2019;'BAZAR PASSEIG';-15,00 €;'Euros';'B_Compras.';'PAGADO';266;'BAZAR';'Gastos_Compras';'Hobbys';'VARIABLES'
20/12/2019;'EL BON GUST';-6,35 €;'Euros';'B_Compras.';'PAGADO';267;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
20/12/2019;'WWW.JUST-EAT.ES';-37,65 €;'Euro';'Compras.';'PAGADO';2232;'WWWJUSTEATES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
20/12/2019;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2233;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
20/12/2019;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2234;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
20/12/2019;'TUNELS VALLVI S. C:2T';-3,86 €;'Euro';'Compras.';'PAGADO';2235;'TUNELS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
22/12/2019;'PARKING MINERVA 6';-18,00 €;'Euros';'B_Compras.';'PAGADO';268;'PARKING';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
22/12/2019;'WWW.JUST-EAT.ES';-27,60 €;'Euro';'Compras.';'PAGADO';2236;'WWWJUSTEATES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
22/12/2019;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2237;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
22/12/2019;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2238;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
22/12/2019;'TUNELS VALLVI S. C:2T';-3,86 €;'Euro';'Compras.';'PAGADO';2239;'TUNELS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
22/12/2019;'TUNELS VALLVI N. C:2T';-3,86 €;'Euro';'Compras.';'PAGADO';2240;'TUNELS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
23/12/2019;'WWW.JUST-EAT.ES';-16,00 €;'Euro';'Compras.';'PAGADO';2241;'WWWJUSTEATES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
23/12/2019;'LIDL TERRASSA-LES';-32,65 €;'Euro';'Compras.';'PAGADO';2242;'LIDL';'Gastos_Compras';'Supermercado';'VARIABLES'
23/12/2019;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2243;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
23/12/2019;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2244;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
24/12/2019;'CATALUNYA CAIX/EL';-2,50 €;'Euro';'Compras.';'PAGADO';2245;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
24/12/2019;'CATALUNYA CAIX/EL';-9,50 €;'Euro';'Compras.';'PAGADO';2246;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
24/12/2019;'MERCADONA QUATRE';-15,53 €;'Euro';'Compras.';'PAGADO';2247;'MERCADONA';'Gastos_Compras';'Supermercado';'VARIABLES'
24/12/2019;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2248;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
24/12/2019;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2249;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
27/12/2019;'VIENA TERRASSA CE';-15,95 €;'Euros';'B_Compras.';'PAGADO';269;'VIENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
27/12/2019;'MNACTEC';-7,00 €;'Euros';'B_Compras.';'PAGADO';270;'MNACTEC';'Gastos_Ocio y transporte';'Espectáculos';'VARIABLES'
27/12/2019;'FRANKFURT VALLES';-19,40 €;'Euros';'B_Compras.';'PAGADO';271;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
27/12/2019;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PENDIENTE LIQUIDACION';2250;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
27/12/2019;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PENDIENTE LIQUIDACION';2251;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
28/12/2019;'WWW.JUST-EAT.ES';-16,00 €;'Euro';'Compras.';'PAGADO';2252;'WWWJUSTEATES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
28/12/2019;'WWW.JUST-EAT.ES';-33,05 €;'Euro';'Compras.';'PAGADO';2253;'WWWJUSTEATES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
29/12/2019;'R-CINES EL PUN/CE';-7,10 €;'Euro';'Compras.';'PAGADO';2254;'RCINES';'Gastos_Ocio y transporte';'Espectáculos';'VARIABLES'
30/12/2019;'FRUTAS Y VERDURAS';-12,23 €;'Euro';'Compras.';'PAGADO';2255;'FRUTAS';'Gastos_Compras';'Supermercado';'VARIABLES'
30/12/2019;'BON AREA';-36,22 €;'Euro';'Compras.';'PAGADO';2256;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
30/12/2019;'BONAREA REDONDEO';-0,18 €;'Euro';'Compras.';'PAGADO';2257;'BONAREA';'Gastos_Compras';'Supermercado';'VARIABLES'
30/12/2019;'CINESA';-28,80 €;'Euro';'Compras.';'PAGADO';2258;'CINESA';'Gastos_Ocio y transporte';'Espectáculos';'VARIABLES'
31/12/2019;'E.S. GALP TARRASA';-30,00 €;'Euros';'B_Compras.';'PAGADO';272;'GALP';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
31/12/2019;'TXAPELA 3';-17,40 €;'Euros';'B_Compras.';'PAGADO';273;'TXAPELA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
31/12/2019;'EXTREMO ORIENTE';-103,35 €;'Euros';'B_Compras.';'PAGADO';274;'EXTREMO';'Gastos_Compras';'Hobbys';'VARIABLES'
31/12/2019;'TARRASSA CARNES I';-33,90 €;'Euros';'B_Compras.';'PAGADO';275;'TARRASSA';'Gastos_Compras';'Supermercado';'VARIABLES'
31/12/2019;'AP. PLACA CATALUN';-5,05 €;'Euro';'Compras.';'PAGADO';2259;'PLACA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
01/01/2020;'ES.PANDAHALL CUSTOMIZED';-41,27 €;'Euro';'Compras.';'PAGADO';2260;'ESPANDAHALL';'Gastos_Compras';'Hobbys';'VARIABLES'
02/01/2020;'TIGER /TER';-23,30 €;'Euros';'B_Compras.';'PAGADO';276;'TIGER';'Gastos_Compras';'Otras compras';'VARIABLES'
02/01/2020;'FARMA.ANNA TORREN';-8,62 €;'Euros';'B_Compras.';'PAGADO';277;'FARMAANNA';'Gastos_Salud, saber y deporte';'Farmacia';'VARIABLES'
02/01/2020;'FARMA.ANGEL MOREN';-7,52 €;'Euros';'B_Compras.';'PAGADO';278;'FARMAANGEL';'Gastos_Salud, saber y deporte';'Farmacia';'VARIABLES'
02/01/2020;'VIENA PARC VALLES';-22,20 €;'Euro';'Compras.';'PAGADO';2261;'VIENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
02/01/2020;'REDONDEO S0LIDARI';-0,80 €;'Euro';'Compras.';'PAGADO';2262;'REDONDEO';'Gastos_Salud, saber y deporte';'Solidaridad';'VARIABLES'
02/01/2020;'CASA DEL LIBRO';-25,80 €;'Euro';'Compras.';'PAGADO';2263;'CASA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
02/01/2020;'TOCINERIES VENTUR';-8,09 €;'Euro';'Compras.';'PAGADO';2264;'TOCINERIES';'Gastos_Compras';'Supermercado';'VARIABLES'
02/01/2020;'AP. PLAÇA VELLA';-2,15 €;'Euro';'Compras.';'PAGADO';2265;'PLAA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
03/01/2020;'ELHA - DEPILACIO';-289,00 €;'Euros';'B_Compras.';'PAGADO';279;'ELHA';'Gastos_Salud, saber y deporte';'Belleza';'VARIABLES'
03/01/2020;'EL SALON THE BARB';-29,50 €;'Euro';'Compras.';'PAGADO';2266;'SALON';'Gastos_Salud, saber y deporte';'Belleza';'VARIABLES'
03/01/2020;'MC PASTISSERIA';-4,95 €;'Euro';'Compras.';'PAGADO';2267;'PASTISSERIA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
03/01/2020;'PARKING VAPOR GRA';-1,85 €;'Euro';'Compras.';'PAGADO';2268;'PARKING';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
03/01/2020;'IKEA REST. SABADE';-14,50 €;'Euro';'Compras.';'PAGADO';2269;'IKEA';'Gastos_Vivienda y vehiculo';'Mnto. hogar';'VARIABLES'
04/01/2020;'ALIEXPRESS.COM';-4,34 €;'Euro';'Compras.';'PAGADO';2270;'ALIEXPRESSCOM';'Gastos_Compras';'Hobbys';'VARIABLES'
04/01/2020;'ALIEXPRESS.COM';-5,24 €;'Euro';'Compras.';'PAGADO';2271;'ALIEXPRESSCOM';'Gastos_Compras';'Hobbys';'VARIABLES'
05/01/2020;'WWW.JUST-EAT.ES';-16,00 €;'Euro';'Compras.';'PAGADO';2272;'WWWJUSTEATES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
06/01/2020;'FORN CARNE';-30,12 €;'Euro';'Compras.';'PAGADO';2273;'FORN';'Gastos_Compras';'Supermercado';'VARIABLES'
06/01/2020;'WWW.JUST-EAT.ES';-27,48 €;'Euro';'Compras.';'PAGADO';2274;'WWWJUSTEATES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
06/01/2020;'PLAYSTATIONNETWORK';-20,00 €;'Euro';'Compras.';'PAGADO';2275;'PLAYSTATIONNETWORK';'Gastos_Servicios tipicos';'Servicios online';'FIJO'
07/01/2020;'BON AREA';-15,62 €;'Euros';'B_Compras.';'PAGADO';280;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
07/01/2020;'CATALUNYA CAIX/EL';-4,10 €;'Euro';'Compras.';'PAGADO';2276;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
07/01/2020;'VIENA PARC VALLES';-19,35 €;'Euro';'Compras.';'PAGADO';2277;'VIENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
07/01/2020;'REDONDEO S0LIDARI';-0,15 €;'Euro';'Compras.';'PAGADO';2278;'REDONDEO';'Gastos_Salud, saber y deporte';'Solidaridad';'VARIABLES'
07/01/2020;'FRUTAS Y VERDURAS';-5,18 €;'Euro';'Compras.';'PAGADO';2279;'FRUTAS';'Gastos_Compras';'Supermercado';'VARIABLES'
07/01/2020;'ALIEXPRESS.COM';-10,67 €;'Euro';'Devolucion de Compras.';'PAGADO';2280;'ALIEXPRESSCOM';'Gastos_Compras';'Hobbys';'VARIABLES'
07/01/2020;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2281;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
07/01/2020;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2282;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
08/01/2020;'FRANKFURT LES LLE';-3,00 €;'Euros';'B_Compras.';'PAGADO';281;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
08/01/2020;'CATALUNYA CAIX/EL';-3,40 €;'Euro';'Compras.';'PAGADO';2283;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
08/01/2020;'WWW.JUST-EAT.ES';-13,50 €;'Euro';'Compras.';'PAGADO';2284;'WWWJUSTEATES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
08/01/2020;'ALIEXPRESS.COM';-1,87 €;'Euro';'Compras.';'PAGADO';2285;'ALIEXPRESSCOM';'Gastos_Compras';'Hobbys';'VARIABLES'
08/01/2020;'ALIEXPRESS.COM';-1,73 €;'Euro';'Compras.';'PAGADO';2286;'ALIEXPRESSCOM';'Gastos_Compras';'Hobbys';'VARIABLES'
08/01/2020;'ALIEXPRESS.COM';-2,40 €;'Euro';'Compras.';'PAGADO';2287;'ALIEXPRESSCOM';'Gastos_Compras';'Hobbys';'VARIABLES'
08/01/2020;'ALIEXPRESS.COM';-1,74 €;'Euro';'Compras.';'PAGADO';2288;'ALIEXPRESSCOM';'Gastos_Compras';'Hobbys';'VARIABLES'
08/01/2020;'ALIEXPRESS.COM';-2,60 €;'Euro';'Compras.';'PAGADO';2289;'ALIEXPRESSCOM';'Gastos_Compras';'Hobbys';'VARIABLES'
08/01/2020;'ALIEXPRESS.COM';-3,58 €;'Euro';'Compras.';'PAGADO';2290;'ALIEXPRESSCOM';'Gastos_Compras';'Hobbys';'VARIABLES'
08/01/2020;'ALIEXPRESS.COM';-1,96 €;'Euro';'Compras.';'PAGADO';2291;'ALIEXPRESSCOM';'Gastos_Compras';'Hobbys';'VARIABLES'
08/01/2020;'ALIEXPRESS.COM';-6,17 €;'Euro';'Compras.';'PAGADO';2292;'ALIEXPRESSCOM';'Gastos_Compras';'Hobbys';'VARIABLES'
08/01/2020;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2293;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
08/01/2020;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2294;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
09/01/2020;'RODELAS';-25,00 €;'Euro';'Compras.';'PAGADO';2295;'RODELAS';'Gastos_Salud, saber y deporte';'Belleza';'VARIABLES'
09/01/2020;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2296;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
09/01/2020;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2297;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
10/01/2020;'SUPER.BON PREU S1';-6,18 €;'Euros';'B_Compras.';'PAGADO';282;'SUPERBON';'Gastos_Compras';'Supermercado';'VARIABLES'
10/01/2020;'CATALUNYA CAIX/EL';-4,10 €;'Euro';'Compras.';'PAGADO';2298;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
10/01/2020;'Just Eat';-32,70 €;'Euro';'Compras.';'PAGADO';2299;'JUST';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
10/01/2020;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2300;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
10/01/2020;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2301;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
10/01/2020;'TUNELS VALLVI S. C:2T';-3,87 €;'Euro';'Compras.';'PAGADO';2302;'TUNELS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
11/01/2020;'BON AREA';-42,76 €;'Euros';'B_Compras.';'PAGADO';283;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
11/01/2020;'FORN CARNE';-13,25 €;'Euro';'Compras.';'PAGADO';2303;'FORN';'Gastos_Compras';'Supermercado';'VARIABLES'
11/01/2020;'FRUTAS Y VERDURAS';-10,50 €;'Euro';'Compras.';'PAGADO';2304;'FRUTAS';'Gastos_Compras';'Supermercado';'VARIABLES'
11/01/2020;'WWW.JUST-EAT.ES';-36,75 €;'Euro';'Compras.';'PAGADO';2305;'WWWJUSTEATES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
12/01/2020;'ALIEXPRESS.COM';-16,43 €;'Euro';'Devolucion de Compras.';'PAGADO';2306;'ALIEXPRESSCOM';'Gastos_Compras';'Hobbys';'VARIABLES'
13/01/2020;'FRANKFURT LES LLE';-3,00 €;'Euros';'B_Compras.';'PAGADO';284;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
13/01/2020;'BARCELONA FOOD/CA';-20,46 €;'Euros';'B_Compras.';'PAGADO';285;'BARCELONA';'Gastos_Compras';'Supermercado';'VARIABLES'
13/01/2020;'CATALUNYA CAIX/EL';-2,60 €;'Euro';'Compras.';'PAGADO';2307;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
13/01/2020;'BON AREA';-5,25 €;'Euro';'Compras.';'PAGADO';2308;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
13/01/2020;'ALIEXPRESS';-21,26 €;'Euro';'Devolucion de Compras.';'PAGADO';2309;'ALIEXPRESS';'Gastos_Compras';'Hobbys';'VARIABLES'
13/01/2020;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2310;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
13/01/2020;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2311;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
13/01/2020;'CATALANA DIAG.I CIRUR';-0,45 €;'Euro';'Compras.';'PAGADO';2312;'CATALANA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
14/01/2020;'E.S. RUBI II';-49,94 €;'Euro';'Compras.';'PAGADO';2313;'RUBI';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
14/01/2020;'CATALUNYA CAIX/EL';-3,40 €;'Euro';'Compras.';'PAGADO';2314;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
14/01/2020;'FARMA.ANGEL MOREN';-8,71 €;'Euro';'Compras.';'PAGADO';2315;'FARMAANGEL';'Gastos_Salud, saber y deporte';'Farmacia';'VARIABLES'
14/01/2020;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2316;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
14/01/2020;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2317;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
14/01/2020;'CATALANA DIAG.I CIRUR';-5,85 €;'Euro';'Compras.';'PAGADO';2318;'CATALANA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
15/01/2020;'MC PASTISSERIA';-3,40 €;'Euros';'B_Compras.';'PAGADO';286;'PASTISSERIA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
15/01/2020;'CATALUNYA CAIX/EL';-3,50 €;'Euro';'Compras.';'PAGADO';2319;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
15/01/2020;'VIENA PARC VALLES';-22,90 €;'Euro';'Compras.';'PAGADO';2320;'VIENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
15/01/2020;'REDONDEO S0LIDARI';-1,10 €;'Euro';'Compras.';'PAGADO';2321;'REDONDEO';'Gastos_Salud, saber y deporte';'Solidaridad';'VARIABLES'
15/01/2020;'CINESA';-27,60 €;'Euro';'Compras.';'PAGADO';2322;'CINESA';'Gastos_Ocio y transporte';'Espectáculos';'VARIABLES'
15/01/2020;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2323;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
15/01/2020;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2324;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
16/01/2020;'FRANKFURT LES LLE';-3,00 €;'Euros';'B_Compras.';'PAGADO';287;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
16/01/2020;'FARMACIA TORRAS';-7,48 €;'Euros';'B_Compras.';'PAGADO';288;'FARMACIA';'Gastos_Salud, saber y deporte';'Farmacia';'VARIABLES'
16/01/2020;'EL RACO';-16,30 €;'Euros';'B_Compras.';'PAGADO';289;'RACO';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
16/01/2020;'SUPER.REYPA /TAR';-9,03 €;'Euro';'Compras.';'PAGADO';2325;'SUPERREYPA';'Gastos_Compras';'Supermercado';'VARIABLES'
16/01/2020;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2326;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
16/01/2020;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2327;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
17/01/2020;'FRANKFURT LES LLE';-3,00 €;'Euros';'B_Compras.';'PAGADO';290;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
17/01/2020;'CATALUNYA CAIX/EL';-4,20 €;'Euro';'Compras.';'PAGADO';2328;'CATALUNYA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
17/01/2020;'BON AREA';-14,34 €;'Euro';'Compras.';'PAGADO';2329;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
17/01/2020;'365 CAFE TERRASSA';-6,85 €;'Euro';'Compras.';'PAGADO';2330;'CAFE';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
17/01/2020;'NETFLIX';-11,99 €;'Euro';'Compras.';'PAGADO';2331;'NETFLIX';'Gastos_Servicios tipicos';'Servicios online';'FIJO'
17/01/2020;'ALIEXPRESS.COM';-15,98 €;'Euro';'Compras.';'PAGADO';2332;'ALIEXPRESSCOM';'Gastos_Compras';'Hobbys';'VARIABLES'
17/01/2020;'ALIEXPRESS.COM';-6,87 €;'Euro';'Compras.';'PAGADO';2333;'ALIEXPRESSCOM';'Gastos_Compras';'Hobbys';'VARIABLES'
17/01/2020;'ALIEXPRESS.COM';-1,34 €;'Euro';'Compras.';'PAGADO';2334;'ALIEXPRESSCOM';'Gastos_Compras';'Hobbys';'VARIABLES'
17/01/2020;'AUTOPISTAS TERRASSA MANRE';-2,62 €;'Euro';'Compras.';'PAGADO';2335;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
18/01/2020;'EL SALON THE BARB';-76,98 €;'Euros';'B_Compras.';'PAGADO';291;'SALON';'Gastos_Salud, saber y deporte';'Belleza';'VARIABLES'
18/01/2020;'REST.KAORI /BAR';-55,50 €;'Euros';'B_Compras.';'PAGADO';292;'RESTKAORI';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
18/01/2020;'KIABI BARICENT/BA';-100,30 €;'Euros';'B_Compras.';'PAGADO';293;'KIABI';'Gastos_Compras';'Ropa';'VARIABLES'
